id_mzml,id_molecule,source,retention_time_exp,retention_time,rt_diff,tic,mass_exp,mass,cosine_similarity_20,scholle_similarity_20,cosine_similarity_40,scholle_similarity_40,root_similarity_20,root_similarity_40,cosine_similarity_isotopic_mod,num_isotopic_exp_peaks,num_isotopic_the_peaks,acquisition_mode,niveau_de_confiance,found_peaks_isotopic,niveau_de_confiance_1
54,142,INERIS,7.538683333333,10.175,-2.636316666667001,1066.96325683594,428.234455527915,428.2324599999999,,,,,,,0.9580236034861881,1,4,Data independant,0,0,0
42,89,INERIS,10.82825,12.995,-2.166749999999999,13085.7998046875,278.152320367718,278.15181,0.222885367956724,0.330709586311912,0.198798304476247,0.159180482435847,0.599464702711534,0.542663072326682,0.984422300120622,1,4,Data independant,0,0,0
83,204,INERIS,9.178833333333,9.334,-0.1551666666670002,222463.03125,399.944178980551,399.94388,1.0,1.0,0.9858990446525171,0.992577152586118,1.0,0.993536189543353,0.99390551562601,3,4,Data independant,0,1,0
58,702,Agilent,8.370333333333,,,4792.73095703125,119.047209677593,119.04835,0.4914599869735261,0.41768056523566,0.8252348934807041,0.700874223710697,0.539051890271247,0.8050004401038101,0.997088790445572,1,3,Data independant,0,0,0
44,702,Agilent,18.67865,,,4674.728515625,119.046652145447,119.04835,0.5925702758177379,0.445807113570314,0.8443014025529979,0.691398621555072,0.6984118103795451,0.801274747935244,0.997088790445572,1,3,Data independant,0,0,0
64,145,INERIS,19.245266666667,15.805,3.440266666667,60390.28125,530.4684004464431,530.4699,0.999608112953269,0.9996316761885851,0.176492220025112,0.186924977248936,0.982322678825063,0.328572012747945,0.9997636790371659,4,5,Data independant,0,1,0
70,145,INERIS,21.412316666667,15.805,5.607316666667,3261.86157226562,530.468058119342,530.4699,0.999608112953269,0.9996316761885851,0.0750674875416572,0.0226971921234571,0.982322678825063,0.162025694048733,0.9794064537283321,2,5,Data independant,0,1,0
60,702,Agilent,2.773966666667,,,1157.60424804688,119.049671568976,119.04835,0.5848438697244429,0.443294442190639,0.42414992057761,0.236752690685587,0.695385590672413,0.6125049123304699,0.997088790445572,1,3,Data independant,0,0,0
58,35,INERIS,5.9016,4.584,1.317600000000001,2251.83984375,240.055650657422,240.05686,0.0842105249260008,0.0865035295258944,0.160558508660312,0.154215210375014,0.21707977735862,0.333394657788801,0.0454533567131028,2,4,Data independant,0,1,0
83,284,INERIS,6.568666666667,8.002,-1.433333333333001,1127.63122558594,435.227651522961,435.22704,0.0829648427484333,0.063943539444498,0.0197459774300571,0.0146787913796277,0.194144036871436,0.156657333055145,0.961485512989047,1,4,Data independant,0,0,0
31,89,INERIS,18.938983333333,12.995,5.943983333333003,13335.0029296875,278.150809535189,278.15181,0.257436508303332,0.408876142282403,0.201332037046931,0.211659403048806,0.633433609596386,0.5766327708728549,0.991619673859101,2,4,Data independant,0,1,0
58,702,Agilent,16.6766,,,2265.33862304688,119.047062835047,119.04835,0.5743087789628679,0.4401060123645301,0.9397864324029699,0.849066063791609,0.690550569153458,0.8440899184608491,0.997088790445572,1,3,Data independant,0,0,0
58,35,INERIS,4.744383333333,4.584,0.1603833333330007,1957.20495605469,240.058349001068,240.05686,0.0758857462295665,0.0499851585045805,0.174699394087456,0.140543821489597,0.2228453548333,0.326324241363938,0.990500382229052,1,4,Data independant,0,0,0
75,96,INERIS,6.5865,13.038,-6.4515,1352.97595214844,394.075247128465,394.07407,0.323324862744279,0.3779375049726479,0.146165203354974,0.0929913695833229,0.4651618601905421,0.298423335115226,0.97737307349525,1,4,Data independant,0,0,0
85,539,Agilent,7.979816666667,,,1655.07470703125,206.167223332652,206.16707,0.9755724060445871,0.9885745351717059,0.574680231964229,0.552665425591071,0.9376709346849829,0.7249611393431892,0.9882161230448341,1,3,Data independant,0,0,0
60,702,Agilent,17.444983333333,,,3544.45092773438,119.046465066592,119.04835,0.587551659686008,0.44415150910196,0.982581184447588,0.963324176787601,0.6964966093068891,0.899567670419993,0.997088790445572,1,3,Data independant,0,0,0
60,142,INERIS,12.75175,10.175,2.576749999999999,1981.69396972656,428.233291006524,428.2324599999999,,,,,,,0.9580236034861881,1,4,Data independant,0,0,0
40,89,INERIS,14.582666666667,12.995,1.587666666666999,19879.958984375,278.152051988373,278.15181,0.840707500215521,0.9662308644874069,0.449940775737686,0.719566508643456,0.9092205212052641,0.694304703854319,0.991619673859101,2,4,Data independant,0,1,0
31,89,INERIS,15.4802,12.995,2.485200000000001,10959.44140625,278.150535516784,278.15181,0.260252028951964,0.414983541014962,0.15341827078083,0.13247488443656,0.635947167108069,0.488100253619758,0.991619673859101,2,4,Data independant,0,1,0
54,504,Agilent,4.735583333333,,,1386.95874023438,184.01281327951,184.01202,0.4262222267648401,0.3616415600571261,0.064708355995327,0.0438265212573177,0.479675483310093,0.303841910026393,0.997151675968668,1,3,Data independant,0,0,0
14,89,INERIS,9.852733333333,12.995,-3.142266666667,18697.080078125,278.150576964582,278.15181,0.758301908086995,0.9400670007811651,0.248091434091285,0.319881754014103,0.879418940237755,0.622066072820265,0.991619673859101,2,4,Data independant,0,1,0
44,142,INERIS,10.98945,10.175,0.814449999999999,3372.19311523438,428.234101136538,428.2324599999999,0.119039560728197,0.198697750472881,,,0.285335060193043,,0.9580236034861881,1,4,Data independant,0,0,0
83,539,Agilent,16.700766666667,,,1467129.5,206.167916528683,206.16707,0.957905740673037,0.981552937065481,0.096335514025534,0.0852276188628175,0.851614961297435,0.431158865538011,0.999917436491049,3,3,Data independant,0,1,0
46,284,INERIS,9.764666666667,8.002,1.762666666667,2529.61596679688,435.2288314800051,435.22704,0.0283353459461192,0.0291011678029522,0.0304982404317391,0.0269680577836804,0.124547526543223,0.197591159349266,0.961485512989047,1,4,Data independant,0,0,0
42,414,Agilent,8.10235,,,16472.486328125,266.166463605153,266.1647,0.0336926820258407,0.0261971011127236,0.0285577631784952,0.0218430282681786,0.20784233214808,0.180120754011864,0.12220647414931,2,4,Data independant,0,1,0
52,539,Agilent,17.9155,,,1234525.125,206.167448466244,206.16707,0.958046520330403,0.9816141445846701,0.0957476244730617,0.0842762533278827,0.860987496417644,0.429783511816507,0.9999278763658249,3,3,Data independant,0,1,0
24,85,INERIS,10.753033333333,14.68,-3.926966666666999,12225.755859375,390.277665965606,390.27701,0.9970875810892921,0.9963451708824441,0.607816018422755,0.6774981083553089,0.963818912263074,0.7905151492152509,0.987518082627603,2,4,Data independant,0,1,0
2,782,Agilent,9.79875,,,27651.80078125,191.131521288348,191.13101,0.7700989208729709,0.8176550318331371,0.9119635271494392,0.935541827020075,0.886763071356073,0.8556453752513149,0.996986925867607,2,3,Data independant,0,1,0
50,702,Agilent,4.150833333333,,,6505.23828125,119.047228382121,119.04835,0.8782240655090701,0.934266893688215,0.543527924657695,0.351931815418473,0.904677680957397,0.698704231130995,0.997088790445572,1,3,Data independant,0,0,0
66,539,Agilent,19.748,,,865330.8125,206.167072480057,206.16707,0.9577685757945609,0.981493805496853,0.0518546618519532,0.05353016182586001,0.84177217888373,0.335135195682236,0.9999540685980379,3,3,Data independant,0,1,0
40,58,INERIS,9.889516666667,12.206,-2.316483333333,11508.337890625,379.246282369677,379.24711,0.0528323018715406,0.0606740292615329,0.102747390386135,0.0981168216714039,0.278522792366507,0.431389258132414,0.9734578258319878,1,4,Data independant,0,0,0
38,414,Agilent,7.750733333333,,,64495.90234375,266.162926065774,266.1647,0.0313571949720734,0.0251210995627754,0.0306574146882699,0.0241381496406342,0.203853688723763,0.209399527983086,0.9473047810848391,3,4,Data independant,0,1,0
70,35,INERIS,6.046966666667,4.584,1.462966666667,1457.54650878906,240.05836726813,240.05686,0.0808659857472133,0.0845692269199941,0.156427577291476,0.130574638398858,0.214447381483799,0.323662049346057,0.990500382229052,1,4,Data independant,0,0,0
40,157,INERIS,12.38395,9.596,2.78795,10967.2998046875,422.160374278166,422.16219,,,0.06660953486606701,0.0527699643985287,,0.214312652400306,0.911704938821576,1,6,Data independant,0,0,0
