id;2378-TCDD_A;12378-PeCDD_A;123478-HxCDD_A;123678-HxCDD_A;123789-HxCDD_A;1234678-HpCDD_A;OCDD_A;2378-TCDF_A;12378-PeCDF_A;23478-PeCDF_A;123478-HxCDF_A;123678-HxCDF_A;234678-HxCDF_A;123789-HxCDF_A;1234678-HpCDF_A;1234789-HpCDF_A;OCDF_A;2378-TCDD_C;12378-PeCDD_C;123478-HxCDD_C;123678-HxCDD_C;123789-HxCDD_C;1234678-HpCDD_C;OCDD_C;2378-TCDF_C;12378-PeCDF_C;23478-PeCDF_C;123478-HxCDF_C;123678-HxCDF_C;234678-HxCDF_C;123789-HxCDF_C;1234678-HpCDF_C;1234789-HpCDF_C;OCDF_C;label
HWI_97/INC/COMM_INC/INCUTLAD.XLS_1996-05-01_601C1R3;0.0;0.0;0.0;0.0;0.0;0.0673469387755102;0.157142857142857;0.197278911564626;0.0;0.272789115646259;0.0823129251700679;0.0;0.019047619047619;0.0;0.123809523809523;0.0251700680272108;0.0551020408163266;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/COMM_INC/INCUTLAD.XLS_1996-05-01_601C2R1;0.0;0.0;0.0;0.0231649455763327;0.0;0.0577728160759142;0.0683784538096566;0.0;0.0;0.103823611498744;0.104102707228579;0.0731230812168574;0.0248395199553447;0.0761931342450462;0.260675411666202;0.0801004744627407;0.127825844264583;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/COMM_INC/INCUTLAD.XLS_1996-05-01_601C2R2;0.0;0.0;0.0;0.0;0.0;0.0329815303430079;0.0682717678100266;0.0;0.0596965699208443;0.0728891820580476;0.106530343007915;0.0933377308707125;0.0402374670184696;0.0738786279683377;0.268139841688654;0.0725593667546172;0.111477572559367;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/COMM_INC/INCUTLAD.XLS_1996-05-01_601C2R3;0.0;0.0;0.0;0.0;0.0;0.0387077997671711;0.0616996507566936;0.0;0.0;0.0;0.0992433061699653;0.0846915017462164;0.0381257275902212;0.0701396973224679;0.323050058207218;0.100407450523865;0.183934807916182;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/COMM_INC/INCUTLAD.XLS_1996-05-01_601C3R1;0.0;0.0;0.0;0.0;0.0;0.133748055987558;0.372472783825817;0.0;0.0;0.202177293934681;0.0590979782270607;0.0342146189735614;0.0186625194401244;0.0;0.101866251944012;0.0147744945567652;0.0629860031104199;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/COMM_INC/INCUTLAD.XLS_1996-05-01_601C3R2;0.0;0.0;0.0;0.0;0.0;0.0992424242424243;0.275757575757576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.235606060606061;0.0;0.389393939393939;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/COMM_INC/INCUTLAD.XLS_1996-05-01_601C3R3;0.0;0.0;0.0;0.0;0.0;0.0884573894282632;0.283710895361381;0.0;0.0;0.119201725997842;0.0598705501618123;0.0382955771305286;0.0;0.0528586839266451;0.158036677454153;0.0248112189859763;0.174757281553398;;;;;;;;;;;;;;;;;;emission
MWI-LAST/MWIMAJOR.XLS_1991-03-07_3;0.00512691631063081;0.0305604423221915;0.0205076652425232;0.0295049007288263;0.0512691631063081;0.0744408142749435;0.0250816788137723;0.0490575521487811;0.0711233978386529;0.149434531289269;0.217491832118623;0.0643880371952752;0.0955013822568484;0.00246293038451872;0.0955013822568484;0.00728826338275949;0.0112591103292284;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/COMM_INC/INCUTLAD.XLS_1996-08-01_601C4R1;0.00151215540304758;0.00732813772246131;0.0051180644410841;0.0151215540304758;0.00895661277189719;0.037222286844248;0.0302431080609515;0.116319646388275;0.0535070373386064;0.267535186693033;0.0697917878329649;0.051180644410841;0.127951611027102;0.0383854833081309;0.127951611027102;0.013958357566593;0.027916715133186;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/COMM_INC/INCUTLAD.XLS_1996-08-01_601C4R2;0.0017247326664367;0.00896860986547084;0.00632401977693457;0.0160975048867426;0.0102334138208578;0.0482925146602277;0.0333448315511095;0.103483959986202;0.0528918017707257;0.252960791077383;0.0712889502127169;0.0540416235483501;0.126480395538691;0.0356444751063586;0.137978613314936;0.0137978613314936;0.0264459008853628;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/COMM_INC/INCUTLAD.XLS_1996-08-01_601C4R3;0.00216770125135481;0.00719282687949552;0.00630604000394127;0.016750418760469;0.00985318750615823;0.050251256281407;0.0364567937727856;0.08966400630604;0.0463099812789438;0.236476500147798;0.0670016750418761;0.0512365750320229;0.137944625086215;0.0423687062764803;0.147797812592374;0.0187210562617006;0.0335008375209381;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCCACHE.XLS_1988-07-18_500C1R1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCCACHE.XLS_1988-07-18_500C1R2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.181034482758621;0.0;0.0;0.0;0.0;0.060344827586206;0.0;0.0;0.0;0.758620689655173;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCCACHE.XLS_1988-07-18_500C1R4;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCCACHE.XLS_1988-07-18_500C3R1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCCACHE.XLS_1988-07-18_500C3R2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCCACHE.XLS_1988-07-18_500C3R3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCKSVUL.XLS_1991-04-16_229C1R2;0.0;0.0;0.0;0.000172028928606607;0.000353769167699071;0.0021018050551533;0.0113067400656762;0.0105437085275017;0.0285789994298074;0.0166479608328975;0.0763031538174467;0.0366255138323744;0.013318368666318;0.00120004051003803;0.255268732771095;0.0190064219508913;0.528572756444495;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCKSVUL.XLS_1991-04-16_229C1R3;0.0;0.0;0.000782456833792455;0.0;0.0;0.0040292493657663;0.0200857475891053;0.00600959114613793;0.00943788139729044;0.00600959114613793;0.0435594526028789;0.0163347947260795;0.01040586923291;0.000903455313244897;0.145601503607771;0.0108495303242356;0.72599087671465;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCKSVUL.XLS_1991-04-16_229C1R4;6.0439322615075e-05;0.0;0.000256009357801846;0.000164954483119746;0.000290319890290753;0.00224338097042854;0.00857763312222679;0.0241493363287308;0.033782678142924;0.0267886080586467;0.154397396200082;0.0663776840073858;0.0366858770458315;0.00224338097042854;0.364219498728399;0.0224338097042854;0.257328993666803;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCKSVUL.XLS_1991-04-16_229C2R1;0.0;0.0;0.0;0.000125943448008289;0.000142485274015347;0.00222562749913156;0.0168049914208076;0.0270684425570054;0.0372567035749894;0.0213915886318557;0.123311793870802;0.0496254780211765;0.0195870257947219;0.00307903534085937;0.270684425570054;0.022669820641492;0.406026638355081;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCKSVUL.XLS_1991-04-16_229C2R2;0.0;6.89239404045888e-05;0.0;6.71611797804305e-05;0.000105413085324665;0.000766800871508853;0.00356077646079973;0.038957009793898;0.0713918052784105;0.0405434943556405;0.218582317395627;0.0943076933924682;0.0414248746677196;0.00352552124831656;0.331398997341757;0.0218582317395627;0.133440979248782;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCKSVUL.XLS_1991-04-16_229C2R4;0.0;0.0;0.0;0.0;0.0;0.000386321687291532;0.00352234479589338;0.0184323419426678;0.0396421600684774;0.0207048224561475;0.159073635943572;0.0652706903038306;0.0229773029696271;0.00188110886949145;0.329509674454542;0.0217148137954717;0.316884782712988;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCLACIB.XLS_1988-05-03_706C2R2;0.0;0.0;0.0;0.0;0.0;0.0623349181193872;0.244761401655221;0.0;0.0110935023771791;0.0;0.0339848564888185;0.0;0.0;0.0;0.130304631097024;0.0966719492868461;0.420848740975524;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCLACIB.XLS_1988-05-03_706C2R3;0.0288917636912462;0.0;0.0;0.0;0.0;0.0;0.25614489003881;0.0172488141440277;0.0;0.0245795601552394;0.0;0.0;0.0;0.0;0.16257007330746;0.079344545062527;0.43122035360069;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCLACIB.XLS_1988-05-03_706C3R3;0.0;0.0;0.0;0.0;0.0230607966457023;0.14832285115304;0.394654088050315;0.0136268343815514;0.0267295597484276;0.0178197064989518;0.0319706498951781;0.0172955974842767;0.0;0.0;0.113731656184486;0.0424528301886792;0.170335429769392;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCLACIB.XLS_1994-05-31_480C1R1;0.0;0.0;0.0;0.0;0.0;0.0810810810810811;0.243243243243243;0.0810810810810811;0.0810810810810811;0.108108108108108;0.135135135135135;0.0540540540540541;0.0810810810810811;0.0;0.0;0.0;0.135135135135135;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCLACIB.XLS_1994-05-31_480C1R2;0.0;0.0;0.0;0.0;0.0;0.0;0.400000000000001;0.0;0.133333333333333;0.0;0.2;0.0;0.133333333333333;0.0;0.133333333333333;0.0;0.0;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCLACIB.XLS_1994-05-31_480C1R3;0.0;0.0;0.0;0.0;0.0;0.0;0.170731707317073;0.146341463414634;0.121951219512195;0.170731707317073;0.195121951219512;0.0975609756097557;0.0975609756097557;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCLADOW.XLS_1988-02-10_808C1R2;0.0318471337579618;0.0;0.0;0.0;0.0;0.0;0.859872611464968;0.10828025477707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCLADOW.XLS_1988-02-10_808C1R3;0.0460048426150121;0.0;0.0;0.0;0.0;0.0;0.823244552058111;0.130750605326877;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCLAWAS.XLS_1987-10-06_467C1R1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0506095380508198;0.103211577599703;0.19179442460619;0.0;0.0266844416843395;0.0;0.627700018058947;0.0;0.0;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCLAWAS.XLS_1987-10-06_467C1R2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0727530939728374;0.0508305579953225;0.206250592719285;0.0;0.0;0.0;0.670165755312555;0.0;0.0;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCLAWAS.XLS_1987-10-06_467C1R3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0942724400689404;0.0942724400689404;0.199944226901636;0.0750433345183517;0.0;0.0;0.536467558442132;0.0;0.0;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCMIDOW.XLS_1989-07-01_353C2R2;0.041018387553041;0.0240452616690241;0.0;0.0;0.0;0.155586987270156;0.594059405940594;0.0297029702970297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.155586987270156;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCMIDOW.XLS_1989-07-01_353C2R3;0.0593379138038727;0.0181136789506559;0.0;0.0;0.0;0.112429731417864;0.562148657089319;0.0231105559025609;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.224859462835728;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCMIDOW.XLS_1989-07-01_353C2R4;0.0913461538461539;0.0528846153846153;0.0;0.0;0.0;0.120192307692308;0.408653846153845;0.0625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.264423076923078;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCMIDOW.XLS_1992-04-01_354C2R1;0.0108181203515889;0.00743745774171741;0.0;0.0;0.00676132521974306;0.114266396213658;0.521974306964165;0.0128465179175119;0.0290736984448952;0.0148749154834348;0.0;0.0;0.0;0.0148749154834348;0.118323191345504;0.0229885057471265;0.125760649087221;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCMIDOW.XLS_1992-04-01_354C2R2;0.0144144144144144;0.0;0.0;0.0;0.0;0.106306306306306;0.62972972972973;0.0108108108108108;0.0162162162162162;0.0135135135135135;0.0;0.0;0.0117117117117117;0.00990990990990993;0.0702702702702705;0.0135135135135135;0.103603603603604;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCMIDOW.XLS_1992-04-01_354C2R3;0.029986962190352;0.0;0.0;0.0;0.0;0.105606258148631;0.657105606258148;0.0286831812255541;0.0;0.0221642764015645;0.0;0.0;0.0104302477183833;0.0;0.0495436766623207;0.0;0.0964797913950459;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCMIDOW.XLS_1992-04-01_354C2R4;0.0253565768621236;0.02324352879028;0.0;0.0;0.0;0.135235076597993;0.575805599577391;0.0184891706286318;0.0359218172213418;0.0216587427363973;0.0;0.0;0.0147913365029054;0.0;0.0676175382989963;0.0;0.0818806127839409;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCMN3M.XLS_1990-09-06_334C1R1;0.0;0.0;0.0;0.0091386967161113;0.00681248300655569;0.0877616990423253;0.354974169964654;0.0;0.0111023836137881;0.0111930153167578;0.0537748104286879;0.0228089785807075;0.0268874052143439;0.0;0.238663484486873;0.0197879218150509;0.157094951814145;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCMN3M.XLS_1990-09-06_334C1R2;0.0;0.0;0.0;0.0;0.0;0.0731766249007628;0.252666459563011;0.0;0.0263711987849919;0.0212971592281937;0.10424217320769;0.0535017776397087;0.0431465948707328;0.0;0.305132718925822;0.0;0.120465292879086;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCMN3M.XLS_1990-09-06_334C1R3;0.0;0.00369094777426445;0.0;0.00926263326789931;0.0105909042822047;0.0673539195749533;0.236267675995909;0.0498395495633162;0.0197477460533894;0.0315023567994546;0.0802839913956247;0.0324427256591398;0.0379673927097904;0.00975632691923405;0.253899592115007;0.0222162143100631;0.135178023579749;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCMN3M.XLS_1990-09-06_334C1R4;0.00354139820334301;0.00451481917546608;0.00475585674951561;0.0087607887491077;0.0110321043507282;0.0539553338833934;0.153893220354696;0.0663780396228689;0.0274412007379458;0.0343942076816821;0.108466908322286;0.048114808050655;0.0381024780516747;0.00852902185098315;0.290172156451927;0.0257724790714491;0.112175178692278;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCMN3M.XLS_1990-09-06_334C2R1;0.0;0.00202141199371116;0.0031237656607797;0.00500835155529969;0.00573120641895119;0.0364009056338792;0.0957782694338239;0.0289141945460601;0.0150250546658991;0.0340774435721422;0.101457843362514;0.0405315048547449;0.0397570175008326;0.0107911904645117;0.302050068025806;0.0353682558286627;0.243963516482382;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCMN3M.XLS_1990-09-06_334C2R2;0.0;0.00111836433058258;0.00193619903929056;0.00320236482325409;0.00450794432811923;0.0270969331198423;0.0911442295849243;0.0154452518783102;0.00832614854046065;0.0278359403867471;0.0783347702919079;0.0310383052100012;0.0376893706121444;0.0101736667077226;0.280822761423821;0.0487744796157162;0.332553270107156;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCMN3M.XLS_1990-09-06_334C2R3;0.0;0.00199020617867034;0.00320774407620984;0.00464938922412063;0.00695735941451145;0.0334488433389973;0.0949947150827524;0.0233138438072811;0.0161892401760747;0.0318767477020645;0.0973361341164822;0.0431490079073066;0.0424800310405266;0.00869669926813931;0.292342890782837;0.0488353112749361;0.25053183660909;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCMN3M.XLS_1990-09-06_334C2R4;0.000611098468674173;0.0026847422263928;0.00393762193204278;0.0062132605810805;0.00805422667917842;0.0411660474713564;0.097417789357682;0.034773804075183;0.0192534371092741;0.0299156990940913;0.0997189969803044;0.0429558756222849;0.038864839848734;0.0126822108980079;0.281258709431627;0.0490924292826114;0.231399210941475;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCMOAME.XLS_1996-08-13_477C5R1;0.0;0.0;0.0;0.0;0.0;0.0979591836734694;0.33469387755102;0.0;0.0355102040816326;0.0526530612244898;0.056734693877551;0.0493877551020409;0.0624489795918368;0.0;0.147755102040817;0.0457142857142857;0.117142857142857;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCMOAME.XLS_1996-08-13_477C5R2;0.0;0.0;0.0;0.0;0.0;0.128654970760234;0.399610136452242;0.0355750487329435;0.0;0.0;0.0414230019493178;0.0384990253411306;0.0560428849902534;0.0;0.135477582846004;0.0248538011695907;0.139863547758285;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCMOAME.XLS_1996-08-13_477C5R3;0.0;0.0;0.0;0.0;0.0;0.106493506493506;0.238181818181818;0.015064935064935;0.0350649350649351;0.0576623376623376;0.0535064935064935;0.0537662337662337;0.0618181818181818;0.0314285714285714;0.164935064935065;0.0415584415584416;0.140519480519481;;;;;;;;;;;;;;;;;;emission
MWI-LAST/MWIMAJOR.XLS_1991-03-07_4;0.00313773891578517;0.0313773891578517;0.0198172984154853;0.0311166352313322;0.0541498987405585;0.0704035601602768;0.0232070994602394;0.0334634205700081;0.060147239050508;0.131593814916863;0.240241284300006;0.0699689702827442;0.0992603280284396;0.00312904711823452;0.109516649138208;0.00773569982007979;0.0117339266933795;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCMOAME.XLS_1996-08-13_478C1R1;0.0;0.0;0.0;0.0182435299109037;0.0;0.106067034365719;0.269410267288926;0.0243954179041154;0.041154009333899;0.0627916843445058;0.0473058973271107;0.0507000424268138;0.0604582095884599;0.0;0.159949087823504;0.0443360203648706;0.115188799321171;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCMOAME.XLS_1996-08-13_478C1R2;0.0;0.0;0.0;0.0;0.0;0.101118939079984;0.364276833816825;0.0;0.0;0.0414421881475342;0.0559469539991712;0.0518027351844178;0.0629921259842521;0.0;0.154164939908827;0.0372979693327808;0.130957314546208;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCMOAME.XLS_1996-08-13_478C1R3;0.0;0.0;0.0;0.0;0.0;0.102093279471172;0.305178112376056;0.0;0.0330517811237606;0.0260741828865223;0.0437017994858612;0.0392948953360265;0.0587587219977966;0.0227690047741462;0.151670951156812;0.0598604480352553;0.157546823356592;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCMOAME.XLS_1996-08-13_805C3R1;0.0;0.0;0.0;0.0215416558525824;0.0;0.0936932260576173;0.272514923436283;0.0290682584998703;0.0228393459641837;0.0394497793926811;0.0467168440176486;0.0503503763301324;0.0485336101738905;0.0;0.204775499610693;0.0415260835712432;0.128990397093174;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCMOAME.XLS_1996-08-13_805C3R2;0.0;0.0;0.0;0.0;0.0;0.115456238361266;0.444267092311785;0.0;0.0;0.0;0.0415003990422985;0.0470869912210694;0.0438946528332003;0.0;0.159616919393456;0.0263367916999202;0.121840915137005;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCMOAME.XLS_1996-08-13_805C3R3;0.0231298187122317;0.0;0.0;0.0;0.026880600125026;0.0785580329235257;0.208376745155241;0.0166701396124193;0.0287559908314232;0.0362575536570119;0.0543863304855178;0.0618878933111064;0.057928735153157;0.0;0.212544280058345;0.0435507397374453;0.15107314023755;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCNJZEN.XLS_1990-06-19_725C1R5;0.0;0.0;0.0134457527021506;0.02529435798388;0.0616573190209115;0.174571927348364;0.264086468818482;0.0211714890613973;0.0445715559187312;0.0761430746944991;0.111057460164172;0.0612858893882554;0.0642573264495041;0.0;0.0;0.0;0.0824573784496527;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCNJZEN.XLS_1990-06-19_725C1R6;0.0;0.0146660727135661;0.0;0.0;0.0414624952883528;0.160710002398657;0.418051605386698;0.0162765993900559;0.0;0.0;0.0962889353390673;0.0462598087927903;0.0411198300380358;0.0;0.165164650652777;0.0;0.0;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCNJZEN.XLS_1990-06-19_725C1R7;0.0;0.0;0.0;0.0258288357748651;0.0429195579542534;0.0797995373939861;0.328964276535595;0.0429195579542534;0.0429195579542534;0.0570547417116423;0.108069904908764;0.050372654844513;0.0515291698792084;0.0;0.169622205088666;0.0;0.0;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCNYGEN.XLS_1984-06-24_825C1R1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCNYGEN.XLS_1984-06-24_825C1R2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCNYGEN.XLS_1984-06-24_825C1R3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCNYGEN.XLS_1984-06-24_825C1R4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCNYOCC.XLS_1995-04-16_348C2R1;0.00845157647401691;0.00681226207172911;0.00877943935447442;0.00524580608732081;0.00351541866268373;0.0772299229522233;0.360284876413909;0.0218575253638367;0.0775942150416204;0.0166481484854556;0.0739512941476475;0.0455365111746598;0.0157009890530227;0.0;0.178867415894064;0.013915957814976;0.0856086410083606;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCNYOCC.XLS_1995-04-16_348C2R2;0.00741632241485868;0.0103763458348242;0.00683082327684352;0.00705851738607161;0.078717106333149;0.037732166672088;0.201997202615229;0.0241030478482907;0.0634290732849752;0.0;0.0803434928276354;0.0497674267312884;0.0165891422437628;0.00907523663923498;0.221188563250171;0.026965488078587;0.15841004456299;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCNYOCC.XLS_1995-04-16_348C2R3;0.00837968112717835;0.0100852799406748;0.0109751575824991;0.0585094549499444;0.0;0.0255839822024472;0.0682981090100111;0.0416017797552837;0.111234705228031;0.0301075268817204;0.124582869855395;0.0756395995550612;0.0158694846125324;0.00845383759733037;0.261772339636633;0.0280311457174638;0.120875046347794;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCNYOCC.XLS_1995-04-16_348C3R1;0.0173534455317445;0.00572971751876533;0.0;0.0;0.0;0.0510335054986805;0.278271227165844;0.0460020331255712;0.0855350303428588;0.0298807849096901;0.0941604115539034;0.0547300974462711;0.0169427130931233;0.00923121155801082;0.18585642847608;0.0215634530276115;0.103709940751846;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCNYOCC.XLS_1995-04-16_348C3R2;0.0220702551669403;0.00668630883136368;0.0;0.0128290153187141;0.00895856662933931;0.0618619467487145;0.115243696930821;0.0519683840876722;0.101436197392883;0.0595788169038586;0.104915252394568;0.0726252731601778;0.0432707465834593;0.0;0.217440937605323;0.0267452353254547;0.0943693669207102;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCNYOCC.XLS_1995-04-16_348C3R3;0.0148500587353069;0.0;0.0;0.0;0.0;0.0415210597474751;0.236418845537225;0.0367188019475002;0.0738808892303829;0.0234424061528005;0.0886570670764594;0.0624293513996735;0.0170664854122185;0.00783137425842058;0.231985992183402;0.0255627876737124;0.139634880645424;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCNYOCC.XLS_1995-04-16_348C4R1;0.0;0.0;0.0;0.0;0.0;0.0866944359781909;0.193030580107691;0.0697619289512007;0.0944833892106066;0.0;0.0833079345727927;0.0687459785295811;0.0327136035761455;0.0;0.184225676453656;0.019404653052931;0.167631819567205;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCNYOCC.XLS_1995-04-16_348C4R2;0.0126239284855084;0.0;0.0;0.0;0.0;0.0928118312926548;0.339339301315573;0.0421641743798828;0.0410246020993454;0.0201324436228269;0.061536903149018;0.0426706509490104;0.0552059460349215;0.0;0.0893931144510427;0.0638160477100928;0.139281056510123;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCNYOCC.XLS_1995-04-16_348C4R3;0.0;0.0;0.0;0.0;0.0;0.0999238385376998;0.121096725057121;0.0;0.0414318354912413;0.0;0.0679360243716679;0.0594059405940593;0.0187357197258187;0.0263518659558263;0.217821782178218;0.0;0.347296268088348;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCUTDEP.XLS_1992-04-01_347C3R1;0.0;0.0;0.0;0.0;0.0;0.121951219512195;0.804878048780487;0.0731707317073172;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCUTDEP.XLS_1992-04-01_347C3R2;0.0;0.0;0.0;0.0;0.0;0.142857142857143;0.755102040816326;0.102040816326531;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCUTDEP.XLS_1992-04-01_347C3R3;0.0;0.0;0.0;0.0;0.0;0.0985915492957746;0.816901408450704;0.084507042253521;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCUTDEP.XLS_1992-04-01_347C3R4;0.0;0.0;0.0;0.0;0.0;0.116290016225226;0.800341117380928;0.0833688663938465;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCUTDEP.XLS_1992-04-01_347C4R1;0.0;0.0;0.0;0.0;0.0;0.241656571489546;0.568757571382841;0.189585857127613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCUTDEP.XLS_1993-10-01_347C1R1;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;emission
HWI_97/INC/SITE_INC/INCUTDEP.XLS_1993-10-01_347C1R2;0.0;0.0;0.0;0.0;0.0;0.0;0.600000000000001;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;emission
